Datetime,Open,High,Low,Close,Adj Close,Volume,EMA_20,EMA_10
2024-02-09 03:30:00,46046.3125,46132.4296875,46046.0390625,46074.7890625,46074.7890625,151564288,45679.02969785521,45875.07554545905
2024-02-09 03:45:00,46069.02734375,46069.02734375,46030.9296875,46034.39453125,46034.39453125,83402752,45712.87396770233,45904.04263378467
2024-02-09 04:00:00,46037.5390625,46116.125,46037.5390625,46044.89453125,46044.89453125,63494144,45744.49497375449,45929.65206968746
2024-02-09 04:15:00,46022.16796875,46022.16796875,45855.19921875,45925.62890625,45925.62890625,206841856,45761.745824468344,45928.9205854261
2024-02-09 04:30:00,45930.0234375,45983.63671875,45885.80859375,45983.63671875,45983.63671875,83982336,45782.87829059041,45938.86897330317
2024-02-09 04:45:00,45991.05078125,45991.05078125,45914.48046875,45930.96875,45930.96875,96061440,45796.98214386751,45937.43256906623
2024-02-09 05:00:00,45939.6640625,45985.58203125,45935.4375,45942.41015625,45942.41015625,20133888,45810.83243076108,45938.33758491783
2024-02-09 05:15:00,45937.76953125,46063.625,45937.76953125,46063.625,46063.625,93868032,45834.90791354574,45961.117114932764
2024-02-09 05:30:00,46065.60546875,46194.95703125,46065.60546875,46185.203125,46185.203125,124770304,45868.26936225567,46001.86002585408
2024-02-09 05:45:00,46168.09375,46269.015625,46168.09375,46269.015625,46269.015625,116101120,45906.435672993226,46050.43377115334
2024-02-09 06:00:00,46257.3515625,46257.3515625,46191.77734375,46202.23828125,46202.23828125,32485376,45934.607349970065,46078.034591170916
2024-02-09 06:15:00,46197.39453125,46225.20703125,46191.44921875,46191.44921875,46191.44921875,31143936,45959.06848033006,46098.655432548934
2024-02-09 06:30:00,46173.94140625,46197.04296875,46136.875,46145.94140625,46145.94140625,17623040,45976.86590184624,46107.252882312765
2024-02-09 06:45:00,46179.953125,46203.07421875,46162.19921875,46192.9609375,46192.9609375,33986560,45997.44638143232,46122.83616507408
2024-02-09 07:00:00,46187.1328125,46305.40234375,46187.1328125,46250.23828125,46250.23828125,122482688,46021.52180046257,46146.00018619697
2024-02-09 07:15:00,46250.6875,46288.859375,46188.5234375,46288.859375,46288.859375,91435008,46046.98252184709,46171.97458416116
2024-02-09 07:30:00,46302.03515625,46366.50390625,46282.17578125,46282.17578125,46282.17578125,276271104,46069.38187988546,46192.011165450036
2024-02-09 07:45:00,46297.59765625,46297.59765625,46200.8828125,46221.64453125,46221.64453125,227239936,46083.88308477732,46197.399050140935
2024-02-09 08:00:00,46211.92578125,46304.77734375,46211.92578125,46304.77734375,46304.77734375,39645184,46104.920633250906,46216.92237625168
2024-02-09 08:15:00,46336.20703125,46464.31640625,46336.20703125,46464.31640625,46464.31640625,199366656,46139.148802107964,46261.903108978644
2024-02-09 08:30:00,46468.5,46470.08203125,46401.59375,46456.2578125,46456.2578125,162140160,46169.349660240536,46297.24032780071
2024-02-09 08:45:00,46447.34765625,46629.98828125,46402.02734375,46629.98828125,46629.98828125,132628480,46213.22000509858,46357.739955700585
2024-02-09 09:00:00,46633.46875,46712.0546875,46558.16796875,46558.16796875,46558.16796875,468862976,46246.072192112995,46394.18141261866
2024-02-09 09:15:00,46568.5625,46602.5859375,46500.41015625,46580.15234375,46580.15234375,205342720,46277.88934941176,46427.99430918799
2024-02-09 09:30:00,46584.81640625,46619.77734375,46537.1875,46599.23828125,46599.23828125,76785664,46308.49400958683,46459.12957683563
2024-02-09 09:45:00,46603.92578125,46660.68359375,46535.06640625,46550.6015625,46550.6015625,117362688,46331.551871769036,46475.76084695642
2024-02-09 10:00:00,46525.75,46628.5234375,46525.75,46628.10546875,46628.10546875,71440384,46359.79507148151,46503.45986910071
2024-02-09 10:15:00,46627.6328125,46675.11328125,46533.58984375,46562.2421875,46562.2421875,26116096,46379.07574919755,46514.14756335513
2024-02-09 10:30:00,46569.96875,46621.81640625,46569.96875,46617.80859375,46617.80859375,11769856,46401.8122105835,46532.99502342693
2024-02-09 10:45:00,46606.28125,46778.9375,46606.28125,46778.9375,46778.9375,110323712,46437.728904813644,46577.71183734931
2024-02-09 11:00:00,46777.1015625,46829.953125,46716.35546875,46741.9609375,46741.9609375,209483776,46466.70338411711,46607.57531010398
2024-02-09 11:15:00,46758.98828125,46794.6796875,46710.95703125,46794.4375,46794.4375,75728896,46497.91615705834,46641.55025372144
2024-02-09 11:30:00,46808.44921875,46969.31640625,46808.44921875,46969.31640625,46969.31640625,263376896,46542.811418886115,46701.14409963573
2024-02-09 11:45:00,47002.7890625,47243.11328125,46939.0703125,47146.6953125,47146.6953125,765046784,46600.32417065887,46782.15341106559
2024-02-09 12:00:00,47180.23046875,47539.9453125,47154.33984375,47383.78515625,47383.78515625,1010188288,46674.93950261993,46891.54100109912
2024-02-09 12:15:00,47413.37890625,47517.41015625,47220.76171875,47220.76171875,47220.76171875,866863104,46726.92257082279,46951.39931339928
2024-02-09 12:30:00,47250.13671875,47435.2578125,47191.875,47435.2578125,47435.2578125,349409280,46794.38307003014,47039.37358596305
2024-02-09 12:45:00,47438.546875,47438.546875,47329.25,47334.24609375,47334.24609375,385638400,46845.7985960987,47092.986769197036
2024-02-09 13:00:00,47314.8203125,47376.08203125,47247.93359375,47365.85546875,47365.85546875,264382464,46895.32782206549,47142.59926002485
2024-02-09 13:15:00,47388.875,47406.58203125,47291.66015625,47324.4140625,47324.4140625,73279488,46936.19317829735,47175.656496838514
2024-02-09 13:30:00,47370.203125,47579.4453125,47343.67578125,47579.4453125,47579.4453125,312469504,46997.45528631665,47249.0726451406
2024-02-09 13:45:00,47586.80078125,47610.89453125,47440.98046875,47462.2890625,47462.2890625,112031744,47041.72516976268,47287.83926647867
2024-02-09 14:00:00,47461.05859375,47697.2734375,47461.05859375,47688.4921875,47688.4921875,3213312,47103.322028594805,47360.685252118914
2024-02-09 14:15:00,47612.61328125,47612.61328125,46751.2890625,46975.48046875,46975.48046875,908582912,47091.14664194292,47290.64801877911
2024-02-09 14:30:00,46941.90625,47235.05078125,46941.90625,47128.08203125,47128.08203125,622321664,47094.6642980674,47261.09056650109
2024-02-09 14:45:00,47133.63671875,47171.6953125,46988.9609375,47074.96484375,47074.96484375,223539200,47092.78815956098,47227.24952600089
2024-02-09 15:00:00,47061.1484375,47061.1484375,46860.8359375,46900.703125,46900.703125,169017344,47074.49434674565,47167.877453091634
2024-02-09 15:15:00,46911.27734375,47165.1953125,46819.32421875,47165.1953125,47165.1953125,114708480,47083.13253396035,47167.389791165886
2024-02-09 15:30:00,47191.796875,47251.25390625,47121.06640625,47158.1171875,47158.1171875,90079232,47090.27392953556,47165.703863226634
2024-02-09 15:45:00,47198.36328125,47250.28125,47091.7734375,47146.9140625,47146.9140625,75280384,47095.66822791312,47162.28753582179
2024-02-09 16:00:00,47160.6796875,47436.48828125,47156.8984375,47390.73828125,47390.73828125,223162368,47123.77013775473,47203.82403499056
2024-02-09 16:15:00,47399.16796875,47460.40625,47222.69921875,47244.0078125,47244.0078125,73867264,47135.221344873324,47211.13017635592
2024-02-09 16:30:00,47278.5546875,47303.1953125,47188.1328125,47303.1953125,47303.1953125,16486400,47151.21886559967,47227.86929201848
2024-02-09 16:45:00,47325.98046875,47375.10546875,47205.21484375,47263.42578125,47263.42578125,0,47161.90523851875,47234.33410824239
2024-02-09 17:00:00,47292.25390625,47407.7578125,47243.6796875,47407.7578125,47407.7578125,5423104,47185.31976937411,47265.86569083468
2024-02-09 17:15:00,47395.2890625,47626.41796875,47395.2890625,47593.71875,47593.71875,244207616,47224.2149103861,47325.47533795565
2024-02-09 17:30:00,47592.375,47592.375,47500.1484375,47531.5859375,47531.5859375,91484160,47253.48834153981,47362.94999241826
2024-02-09 17:45:00,47531.0859375,47650.24609375,47531.0859375,47601.5234375,47601.5234375,194596864,47286.634541155065,47406.32698243312
2024-02-09 18:00:00,47674.06640625,47911.83203125,47674.06640625,47779.2734375,47779.2734375,659865600,47333.55253128315,47474.13542880892
2024-02-09 18:15:00,47779.2265625,48152.49609375,47777.5234375,48011.359375,48011.359375,836820992,47398.10556401809,47571.81250993457
2024-02-09 18:30:00,48089.53125,48089.53125,47847.2578125,47855.3046875,47855.3046875,497053696,47441.64833768304,47623.3565422192
2024-02-09 18:45:00,47816.37890625,47851.88671875,47529.82421875,47597.34375,47597.34375,323928064,47456.47647218942,47618.62694363389
2024-02-09 19:00:00,47613.69921875,47613.69921875,47361.65625,47502.9453125,47502.9453125,326811648,47460.90207602852,47597.59391979137
2024-02-09 19:15:00,47513.23046875,47535.44140625,47380.078125,47535.44140625,47535.44140625,257839104,47468.00105985914,47586.29346278385
2024-02-09 19:30:00,47554.82421875,47668.1640625,47534.859375,47580.12890625,47580.12890625,150085632,47478.679902372554,47585.17263432315
2024-02-09 19:45:00,47565.234375,47612.9453125,47471.34765625,47542.0546875,47542.0546875,118353920,47484.71559619422,47577.33300762803
2024-02-09 20:00:00,47533.58203125,47682.84765625,47533.58203125,47676.72265625,47676.72265625,100323328,47503.0019828662,47595.40385283202
2024-02-09 20:15:00,47672.78125,47695.375,47570.4296875,47601.04296875,47601.04296875,4444160,47512.33921961704,47596.429146635295
2024-02-09 20:30:00,47615.546875,47659.83203125,47543.99609375,47603.984375,47603.984375,143544320,47521.06732965351,47597.802824519786
2024-02-09 20:45:00,47594.90234375,47671.02734375,47535.89453125,47535.89453125,47535.89453125,40710144,47522.479444091274,47586.54677119801
2024-02-09 21:00:00,47546.85546875,47614.96875,47443.171875,47443.171875,47443.171875,0,47514.92634227306,47560.47860825292
2024-02-09 21:15:00,47418.16796875,47528.7734375,47418.16796875,47428.74609375,47428.74609375,101781504,47506.71869955658,47536.52724197966
2024-02-09 21:30:00,47415.13671875,47479.296875,47354.9140625,47423.87109375,47423.87109375,97247232,47498.82845138452,47516.0443059379
2024-02-09 21:45:00,47410.390625,47575.9375,47403.8671875,47563.70703125,47563.70703125,72294400,47505.00736375266,47524.71025599465
2024-02-09 22:00:00,47545.2578125,47576.0078125,47472.22265625,47480.140625,47480.140625,3481600,47502.63910291907,47516.606686722895
2024-02-09 22:15:00,47474.375,47508.19140625,47410.765625,47435.7890625,47435.7890625,41529344,47496.27243240297,47501.912573227826
2024-02-09 22:30:00,47438.625,47439.6171875,47167.48828125,47170.83984375,47170.83984375,79986688,47465.27885253126,47441.71753150458
2024-02-09 22:45:00,47248.19921875,47300.38671875,47209.50390625,47300.38671875,47300.38671875,135663616,47449.574839790184,47416.02102009466
2024-02-09 23:00:00,47300.9453125,47302.0625,47235.6171875,47275.0546875,47275.0546875,23887872,47432.953872905404,47390.39077780472
2024-02-09 23:15:00,47274.02734375,47300.73046875,47181.9609375,47181.9609375,47181.9609375,6201344,47409.04978381917,47352.49444320386
2024-02-09 23:30:00,47191.19921875,47196.30859375,47109.41796875,47176.5859375,47176.5859375,69296128,47386.91036988401,47320.511078530435
2024-02-09 23:45:00,47165.05859375,47172.640625,47116.6875,47153.45703125,47153.45703125,56709120,47364.676718585535,47290.137615388536
2024-02-10 00:00:00,47163.984375,47254.2890625,47163.984375,47224.609375,47224.609375,53248000,47351.33697157739,47278.22338986335
2024-02-10 00:15:00,47233.96484375,47267.0703125,47188.25390625,47189.65625,47189.65625,32796672,47335.93880761764,47262.12027352456
2024-02-10 00:30:00,47185.24609375,47218.7421875,47080.70703125,47151.24609375,47151.24609375,25866240,47318.349025344534,47241.96133174737
2024-02-10 00:45:00,47145.3125,47145.3125,47086.94921875,47091.48828125,47091.48828125,12578816,47296.74324019267,47214.602595293305
2024-02-10 01:00:00,47102.61328125,47144.4609375,47094.73046875,47103.8203125,47103.8203125,30896128,47278.36962803146,47194.46036205816
2024-02-10 01:15:00,47104.8828125,47251.5625,47103.55859375,47251.5625,47251.5625,72761344,47275.81656821894,47204.84256895668
2024-02-10 01:30:00,47240.33203125,47358.0625,47214.546875,47358.0625,47358.0625,75386880,47283.64951410285,47232.70073823728
2024-02-10 01:45:00,47350.34765625,47350.34765625,47301.94140625,47341.6796875,47341.6796875,91095040,47289.17619728353,47252.51509264869
2024-02-10 02:00:00,47332.45703125,47346.7109375,47320.33984375,47341.57421875,47341.57421875,0,47294.16648504224,47268.70766103075
2024-02-10 02:15:00,47345.26953125,47352.71875,47303.25390625,47349.21875,47349.21875,0,47299.40955789536,47283.34604084334
2024-02-10 02:30:00,47349.06640625,47349.6796875,47321.01171875,47324.53125,47324.53125,0,47301.80210000056,47290.834260690004
2024-02-10 02:45:00,47322.16015625,47350.09765625,47322.16015625,47342.74609375,47342.74609375,0,47305.7015279767,47300.27277579182
2024-02-10 03:00:00,47341.96484375,47432.48828125,47341.96484375,47432.48828125,47432.48828125,0,47317.77645685987,47324.3119586024
2024-02-10 03:15:00,47461.19140625,47490.55078125,47425.99609375,47486.875,47486.875,0,47333.88108001607,47353.86887522014
2024-02-10 03:30:00,47495.109375,47508.7734375,47432.40234375,47452.12890625,47452.12890625,0,47345.14277775263,47371.73433540739
2024-02-10 03:45:00,47460.94921875,47460.94921875,47395.02734375,47395.02734375,47395.02734375,0,47349.8936888,47375.96942783332
2024-02-10 04:00:00,47402.0390625,47443.6953125,47389.890625,47443.6953125,47443.6953125,0,47358.82717677143,47388.283225045445
2024-02-10 04:15:00,47448.9453125,47449.1484375,47360.48828125,47374.9296875,47374.9296875,0,47360.36074922177,47385.85530912809
2024-02-10 04:30:00,47388.23828125,47413.25,47388.23828125,47390.05078125,47390.05078125,0,47363.188371319695,47386.61812224117
2024-02-10 04:45:00,47390.66015625,47429.20703125,47390.66015625,47429.20703125,47429.20703125,0,47369.47586274163,47394.361560242774
2024-02-10 05:00:00,47436.69140625,47452.84375,47406.38671875,47452.84375,47452.84375,0,47377.41566152814,47404.99468565318
2024-02-10 05:15:00,47451.9375,47451.9375,47387.4140625,47387.4140625,47387.4140625,0,47378.36789019212,47401.79820871624
2024-02-10 05:30:00,47385.5,47420.62109375,47385.5,47416.3359375,47416.3359375,0,47381.98389469764,47404.44143213147
2024-02-10 05:45:00,47415.45703125,47416.921875,47319.0234375,47363.359375,47363.359375,0,47380.21013091691,47396.97196719847
2024-02-10 06:00:00,47365.18359375,47389.98828125,47351.09765625,47359.32421875,47359.32421875,0,47378.220996424825,47390.12692202602
2024-02-10 06:15:00,47355.734375,47369.7109375,47335.8125,47354.796875,47354.796875,0,47375.9901277177,47383.7032771122
2024-02-10 06:30:00,47346.2421875,47347.58984375,47313.546875,47313.546875,47313.546875,0,47370.04315126839,47370.94756763726
2024-02-10 06:45:00,47317.0546875,47370.3046875,47317.0546875,47359.15625,47359.15625,0,47369.00630352855,47368.803691703215
2024-02-10 07:00:00,47366.9921875,47372.3046875,47326.62109375,47326.984375,47326.984375,0,47365.00421509726,47361.20017957536
2024-02-10 07:15:00,47337.4453125,47343.46875,47313.8046875,47313.8046875,47313.8046875,0,47360.128069611805,47352.58281737984
2024-02-10 07:30:00,47310.5234375,47336.70703125,47300.0625,47300.0625,47300.0625,0,47354.407539172586,47343.033668765325
2024-02-10 07:45:00,47307.0625,47307.0625,47208.42578125,47209.80078125,47209.80078125,0,47340.63546698948,47318.8095073989
2024-02-10 08:00:00,47187.484375,47272.92578125,47187.484375,47272.92578125,47272.92578125,0,47334.18692549048,47310.46701173547
2024-02-10 08:15:00,47278.51953125,47289.59375,47225.80859375,47225.80859375,47225.80859375,0,47323.86517961044,47295.074572101745
2024-02-10 08:30:00,47231.05859375,47236.04296875,47174.91015625,47174.91015625,47174.91015625,0,47309.67898690944,47273.22649649234
2024-02-10 08:45:00,47169.5078125,47169.5078125,47121.26953125,47127.63671875,47127.63671875,1552384,47292.34162803712,47246.755627811915
2024-02-10 09:00:00,47138.22265625,47148.89453125,47105.9296875,47143.32421875,47143.32421875,0,47278.1494938193,47227.94991707338
2024-02-10 09:15:00,47136.0,47240.1953125,47136.0,47240.1953125,47240.1953125,0,47274.53480988413,47230.17635260549
2024-02-10 09:30:00,47241.46484375,47259.6875,47211.0,47218.49609375,47218.49609375,0,47269.19778929993,47228.052669177225
2024-02-10 09:45:00,47217.26171875,47217.26171875,47100.39453125,47100.39453125,47100.39453125,0,47253.121288533264,47204.842098645
2024-02-10 10:00:00,47103.87890625,47143.29296875,47082.97265625,47140.578125,47140.578125,0,47242.402892006285,47193.15773980045
2024-02-10 10:15:00,47158.15234375,47195.3125,47139.43359375,47182.8125,47182.8125,0,47236.72761657712,47191.27678710946
2024-02-10 10:30:00,47175.37890625,47191.26953125,47097.58984375,47097.58984375,47097.58984375,0,47223.47640011739,47174.24279740774
2024-02-10 10:45:00,47098.390625,47098.984375,46905.3203125,46939.01953125,46939.01953125,155738112,47196.385269749066,47131.47493083361
2024-02-10 11:00:00,46926.73828125,47037.74609375,46913.86328125,46992.4140625,46992.4140625,0,47176.95944048725,47106.19113659114
2024-02-10 11:15:00,46993.9921875,47146.359375,46993.9921875,47146.359375,47146.359375,0,47174.04514853608,47113.49445266547
2024-02-10 11:30:00,47155.69140625,47175.53515625,47104.375,47106.74609375,47106.74609375,0,47167.63571474693,47112.267478317204
2024-02-10 11:45:00,47101.6328125,47217.5625,47101.6328125,47209.7265625,47209.7265625,0,47171.64436691389,47129.98731180499
2024-02-10 12:00:00,47208.515625,47281.41796875,47200.046875,47281.41796875,47281.41796875,0,47182.098995660184,47157.52015852226
2024-02-10 12:15:00,47280.49609375,47280.49609375,47258.80078125,47262.83203125,47262.83203125,0,47189.787856192546,47176.66777174549
2024-02-10 12:30:00,47263.265625,47263.265625,47191.48828125,47225.04296875,47225.04296875,0,47193.145485959925,47185.463262109944
2024-02-10 12:45:00,47235.30078125,47272.41015625,47210.6953125,47268.1640625,47268.1640625,0,47200.29011229707,47200.499771271774
2024-02-10 13:00:00,47265.6796875,47283.4765625,47225.8828125,47250.5390625,47250.5390625,0,47205.07572660211,47209.59782422236
2024-02-10 13:15:00,47248.17578125,47248.17578125,47168.3828125,47179.83984375,47179.83984375,0,47202.67230918763,47204.18728231829
2024-02-10 13:30:00,47161.46875,47274.58984375,47143.47265625,47274.58984375,47274.58984375,0,47209.52159819357,47216.98774803315
2024-02-10 13:45:00,47276.859375,47361.4765625,47259.609375,47341.5234375,47341.5234375,2213888,47222.09320193704,47239.630600663484
2024-02-10 14:00:00,47330.11328125,47357.0,47306.6953125,47357.0,47357.0,0,47234.94146841922,47260.97049145194
2024-02-10 14:15:00,47362.44921875,47378.35546875,47320.6875,47340.78515625,47340.78515625,0,47245.0218196412,47275.48224868795
2024-02-10 14:30:00,47324.6640625,47339.51953125,47278.58203125,47282.5703125,47282.5703125,0,47248.59786658014,47276.770987562864
2024-02-10 14:45:00,47286.328125,47317.875,47286.328125,47302.16015625,47302.16015625,0,47253.69903702489,47281.38720005143
2024-02-10 15:00:00,47295.203125,47355.83203125,47275.109375,47311.84375,47311.84375,0,47259.236628736806,47286.92475458753
2024-02-10 15:15:00,47317.12109375,47348.10546875,47316.47265625,47330.71484375,47330.71484375,0,47266.04407778568,47294.886588980706
2024-02-10 15:30:00,47324.96484375,47336.4375,47302.64453125,47316.94921875,47316.94921875,0,47270.892186448946,47298.89797621148
2024-02-10 15:45:00,47321.57421875,47370.39453125,47305.2578125,47363.31640625,47363.31640625,0,47279.694493096664,47310.61041803667
2024-02-10 16:00:00,47364.22265625,47365.14453125,47316.8125,47317.078125,47317.078125,0,47283.25483899222,47311.786364757274
2024-02-10 16:15:00,47326.80078125,47326.80078125,47288.3203125,47288.3203125,47288.3203125,0,47283.73726504058,47307.51980980141
2024-02-10 16:30:00,47279.65234375,47297.77734375,47274.6640625,47283.39453125,47283.39453125,0,47283.70462372719,47303.13339551933
2024-02-10 16:45:00,47279.72265625,47291.74609375,47250.46484375,47267.1171875,47267.1171875,0,47282.12486789603,47296.584994061275
2024-02-10 17:00:00,47272.89453125,47351.6875,47237.375,47252.30078125,47252.30078125,0,47279.28447869165,47288.53331900468
2024-02-10 17:15:00,47237.390625,47246.92578125,47197.65234375,47197.65234375,47197.65234375,0,47271.50998964959,47272.009505322014
2024-02-10 17:30:00,47204.73046875,47245.43359375,47204.73046875,47238.51953125,47238.51953125,0,47268.36804123058,47265.920419127106
2024-02-10 17:45:00,47239.28125,47240.8671875,47201.1328125,47221.96875,47221.96875,0,47263.94906111338,47257.92920655854
2024-02-10 18:00:00,47221.9296875,47269.78515625,47221.9296875,47261.94140625,47261.94140625,0,47263.757855888296,47258.658697411534
2024-02-10 18:15:00,47261.8828125,47318.703125,47260.73828125,47293.3984375,47293.3984375,0,47266.58076842275,47264.975013791256
2024-02-10 18:30:00,47289.18359375,47346.98046875,47289.18359375,47324.04296875,47324.04296875,0,47272.053358930105,47275.71464196558
2024-02-10 18:45:00,47323.421875,47354.6875,47314.8515625,47354.6875,47354.6875,0,47279.923277127236,47290.07334342638
2024-02-10 19:00:00,47359.0859375,47385.26171875,47339.69921875,47385.26171875,47385.26171875,0,47289.95550966274,47307.38032075795
2024-02-10 19:15:00,47389.359375,47519.92578125,47389.359375,47500.0703125,47500.0703125,0,47309.96644326628,47342.41486471105
2024-02-10 19:30:00,47504.5390625,47652.578125,47504.5390625,47632.01953125,47632.01953125,19620864,47340.6381659314,47395.070258627224
2024-02-10 19:45:00,47639.58984375,47657.0390625,47567.578125,47578.41015625,47578.41015625,0,47363.28311739031,47428.40478546773
2024-02-10 20:00:00,47544.1875,47547.25390625,47493.16015625,47530.421875,47530.421875,0,47379.20109430552,47446.95334720087
2024-02-10 20:15:00,47527.1328125,47633.28515625,47527.1328125,47612.24609375,47612.24609375,0,47401.395856157375,47477.00657384616
2024-02-10 20:30:00,47609.01171875,47857.23828125,47609.01171875,47840.265625,47840.265625,46167040,47443.192976999526,47543.053674055955
2024-02-10 20:45:00,47906.875,48146.171875,47906.875,47982.1796875,47982.1796875,473949184,47494.52504466624,47622.894767409416
2024-02-10 21:00:00,47890.62890625,48005.4765625,47811.734375,47818.4375,47818.4375,41897984,47525.37384993612,47658.4479915168
2024-02-10 21:15:00,47857.1640625,48035.21484375,47833.36328125,48035.21484375,48035.21484375,20069376,47573.93013506125,47726.9510555592
2024-02-10 21:30:00,48087.6640625,48124.1640625,47883.62890625,47963.23828125,47963.23828125,76267520,47611.00710136494,47769.912369321166
2024-02-10 21:45:00,47943.97265625,47999.5,47921.78125,47938.39453125,47938.39453125,3817472,47642.18685659209,47800.545489671866
2024-02-10 22:00:00,47951.0703125,47951.0703125,47763.69921875,47788.12109375,47788.12109375,57525248,47656.08535536903,47798.28650859516
2024-02-10 22:15:00,47802.33203125,47811.4609375,47664.5703125,47677.39453125,47677.39453125,105160704,47658.11480069103,47776.306149077864
2024-02-10 22:30:00,47681.0859375,47764.40625,47681.0859375,47757.8828125,47757.8828125,25534464,47667.61651610141,47772.95645151825
2024-02-10 22:45:00,47723.5703125,47858.21875,47723.5703125,47815.41796875,47815.41796875,26094592,47681.692844925085,47780.676727378566
2024-02-10 23:00:00,47835.578125,47940.40234375,47835.578125,47859.484375,47859.484375,18468864,47698.625371598886,47795.00539058246
2024-02-10 23:15:00,47850.6796875,47878.9296875,47761.0703125,47764.14453125,47764.14453125,29720576,47704.86529156566,47789.39432524928
2024-02-10 23:30:00,47764.9609375,47818.48828125,47742.51171875,47818.48828125,47818.48828125,4249600,47715.68652867845,47794.684135431235
2024-02-10 23:45:00,47836.5234375,47836.5234375,47768.953125,47768.953125,47768.953125,0,47720.75953785193,47790.005769898286
2024-02-11 00:00:00,47768.96875,47786.21875,47676.55078125,47688.88671875,47688.88671875,0,47717.724031270795,47771.620487871325
2024-02-11 00:15:00,47682.5078125,47696.98046875,47650.0625,47688.4609375,47688.4609375,8433664,47714.93706995929,47756.500569621996
2024-02-11 00:30:00,47691.234375,47786.86328125,47691.234375,47753.765625,47753.765625,0,47718.63502758222,47756.00330696345
2024-02-11 00:45:00,47750.59765625,47750.59765625,47701.9375,47747.3828125,47747.3828125,523264,47721.372911860104,47754.43594433373
2024-02-11 01:00:00,47767.828125,47770.5859375,47719.0390625,47770.5859375,47770.5859375,0,47726.059866682954,47757.3723067276
2024-02-11 01:15:00,47769.44921875,47769.44921875,47617.40625,47617.40625,47617.40625,8355840,47715.71190318934,47731.92393277713
2024-02-11 01:30:00,47621.77734375,47738.46875,47621.77734375,47695.4453125,47695.4453125,24227840,47713.78175169512,47725.291456363106
2024-02-11 01:45:00,47709.6640625,47731.6953125,47641.3984375,47647.375,47647.375,0,47707.457299152724,47711.12482793345
2024-02-11 02:00:00,47655.12890625,47774.10546875,47655.12890625,47744.79296875,47744.79296875,0,47711.01307720961,47717.246308081914
2024-02-11 02:15:00,47741.98828125,47741.98828125,47700.56640625,47733.234375,47733.234375,2742272,47713.129391284885,47720.15322933975
2024-02-11 02:30:00,47708.11328125,47750.6953125,47670.4375,47750.6953125,47750.6953125,21272576,47716.70709806728,47725.706335368886
2024-02-11 02:45:00,47744.51171875,47779.6171875,47744.51171875,47779.6171875,47779.6171875,53630976,47722.69853515611,47735.50830848364
2024-02-11 03:00:00,47782.78125,47946.359375,47782.78125,47946.359375,47946.359375,10833920,47743.999567522194,47773.844866032065
2024-02-11 03:15:00,47958.671875,48117.3515625,47921.6171875,48083.8203125,48083.8203125,236741632,47776.36344799627,47830.20403811715
2024-02-11 03:30:00,48058.33984375,48426.00390625,48051.56640625,48288.19921875,48288.19921875,622722048,47825.10971187758,47913.4758891413
2024-02-11 03:45:00,48270.89453125,48490.69140625,48270.89453125,48490.69140625,48490.69140625,507453440,47888.49844467495,48018.424164979246
2024-02-11 04:00:00,48535.9375,48535.9375,48363.9296875,48363.9296875,48363.9296875,416577536,47933.77761065829,48081.24335089211
2024-02-11 04:15:00,48376.78125,48450.08984375,48373.68359375,48432.6875,48432.6875,118192128,47981.29283821464,48145.14228709354
2024-02-11 04:30:00,48425.0546875,48429.84765625,48289.87109375,48391.44140625,48391.44140625,176787456,48020.354606598965,48189.92394512199
2024-02-11 04:45:00,48404.32421875,48412.921875,48304.26953125,48304.26953125,48304.26953125,127877120,48047.3941232324,48210.71405169072
2024-02-11 05:00:00,48315.26953125,48336.8984375,48280.6484375,48280.6484375,48280.6484375,61511680,48069.608819829315,48223.42939456513
2024-02-11 05:15:00,48272.7109375,48320.01171875,48272.7109375,48308.015625,48308.015625,86648832,48092.31422984557,48238.80870918965
2024-02-11 05:30:00,48306.453125,48306.453125,48269.48828125,48274.203125,48274.203125,52776960,48109.63698176504,48245.24405751881
2024-02-11 05:45:00,48271.9921875,48271.9921875,48205.0390625,48251.45703125,48251.45703125,76791808,48123.14365314456,48246.373689106294
2024-02-11 06:00:00,48250.015625,48304.96484375,48250.015625,48304.96484375,48304.96484375,37154816,48140.45995701174,48257.02662631424
2024-02-11 06:15:00,48292.80859375,48296.6953125,48175.3828125,48175.3828125,48175.3828125,101306368,48143.78594324872,48242.182296529834
2024-02-11 06:30:00,48194.62109375,48219.98046875,48173.80859375,48206.6640625,48206.6640625,89571328,48149.774335558366,48235.724435797136
2024-02-11 06:45:00,48257.9296875,48275.37890625,48217.734375,48234.33984375,48234.33984375,108980224,48157.82819348138,48235.472691788564
2024-02-11 07:00:00,48238.09765625,48346.3671875,48238.09765625,48332.89453125,48332.89453125,75685888,48174.50117803077,48253.18575350883
2024-02-11 07:15:00,48312.7578125,48366.90625,48286.734375,48286.734375,48286.734375,71038976,48185.1900539326,48259.28550287086
2024-02-11 07:30:00,48275.87109375,48275.87109375,48122.828125,48122.828125,48122.828125,67594240,48179.25082260569,48234.4750705307
2024-02-11 07:45:00,48120.40234375,48198.4765625,48101.94921875,48198.4765625,48198.4765625,75104256,48181.08184545277,48227.929887252394
2024-02-11 08:00:00,48200.8046875,48300.73046875,48168.70703125,48286.7265625,48286.7265625,63737856,48191.14324707632,48238.62019184287
2024-02-11 08:15:00,48282.2421875,48282.2421875,48169.2109375,48169.2109375,48169.2109375,56766464,48189.0544556881,48226.00032741689
